기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,구분,초미세먼지(㎍/㎥),미세먼지(㎍/㎥),기온(℃),상대습도( %),풍향(°),풍속(m/s),돌풍 풍향(°),돌풍 풍속(m/s),조도(lux),자외선(UVI),소음(dB),진동_x(g),진동_y(g),진동_z(g),진동_x 최대(g),진동_y 최대(g),진동_z 최대(g),흑구 운도(℃),초미세먼지 보정(㎍/㎥),미세먼지 보정(㎍/㎥),전송시간,등록일자
서울시,48,1,SDOT001,V02Q1940750,1,10,10,20.5,90,,,,,0,0,52,0.03,0.03,1.03,0.09,0.11,1.11,19.3,10,9,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940749,1,5,5,20.4,90,,,,,0,0,41,0.02,0.02,1.04,0.07,0.12,1.1,,7,11,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940748,1,5,5,21.4,86,,,,,1,0,40,0.01,0.09,0.98,0.06,0.16,1.1,,6,8,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940747,1,10,10,20.9,88,,,,,0,0,50,0.04,0.05,1.02,0.09,0.12,1.09,,9,10,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940746,1,12,12,20.6,88,,,,,167,0,42,0.01,0.05,1,0.05,0.11,1.12,,12,17,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940744,1,8,8,21.2,89,,,,,0,0,46,0.02,0.05,1.04,0.08,0.12,1.11,,7,11,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940745,1,4,4,21.3,88,,,,,0,0,48,0.01,0.05,1,0.05,0.12,1.09,,6,5,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940743,1,4,4,21.4,86,,,,,0,0,41,0.01,0.1,1,0.06,0.15,1.07,,4,8,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940741,1,10,10,20.6,90,,,,,16,0,44,0.04,0.14,1.05,0.1,0.19,1.12,,11,14,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940740,1,8,8,20.9,87,,,,,0,0,48,0.04,0.07,1.02,0.09,0.12,1.09,,14,13,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940738,1,10,10,20.4,90,,,,,0,0,41,0.03,0.08,1.05,0.08,0.14,1.11,,8,10,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940739,1,7,7,20.8,89,,,,,0,0,51,0.01,0.03,1.07,0.06,0.12,1.13,,6,12,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940737,1,7,7,20.5,90,,,,,104,0,47,0.01,0.07,0.95,0.05,0.14,1.02,,7,11,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940736,1,11,11,20.9,87,,,,,5,0,37,0.01,0.06,1.02,0.06,0.13,1.09,,7,14,2.02E+11,07:49.0
서울시,48,1,SDOT001,V02Q1940734,1,4,4,21,87,,,,,0,0,44,0.02,0.06,1.01,0.08,0.12,1.1,,4,6,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940735,1,9,9,20.7,88,,,,,116,0,45,0.05,0.06,1.06,0.1,0.12,1.14,,8,8,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940733,1,11,11,21.1,87,,,,,4,0,43,0.01,0.07,0.99,0.05,0.12,1.1,,9,15,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940732,1,5,5,20.9,89,,,,,0,0,52,0.02,0.08,0.97,0.07,0.13,1.07,,8,9,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940730,1,3,3,20.5,89,,,,,0,0,40,0.02,0.12,1,0.07,0.18,1.09,,3,4,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940731,1,9,9,20.6,91,,,,,1,0,53,0.01,0.08,1.04,0.06,0.14,1.11,,7,11,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940728,1,8,8,21.3,85,,,,,0,0,48,0.03,0.13,1.05,0.08,0.19,1.13,,13,12,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940729,1,8,8,20.5,93,,,,,34,0,49,0.01,0.09,1.05,0.05,0.14,1.11,,7,12,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940727,1,8,8,21.2,87,,,,,0,0,38,0.02,0.05,0.99,0.08,0.11,1.12,,9,12,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940725,1,13,13,20.9,87,,,,,9,0,59,0.02,0.12,1.03,0.07,0.18,1.13,,16,19,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940726,1,5,5,20.8,90,,,,,0,0,41,0.01,0.07,1.04,0.06,0.15,1.1,,9,8,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940724,1,6,6,21,88,,,,,18,0,43,0.01,0.08,1.07,0.05,0.14,1.12,,6,11,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940723,1,4,4,20.4,89,,,,,0,0,51,0.02,0.16,0.99,0.07,0.2,1.09,,6,5,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940721,1,8,8,21.7,84,,,,,0,0,56,0.04,0.04,1.07,0.09,0.11,1.14,,10,11,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940722,1,11,11,20.8,88,,,,,1,0,42,0.04,0.1,0.97,0.09,0.15,1.07,,10,13,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940720,1,8,8,21.6,88,,,,,0,0,48,0.05,0.1,1.05,0.11,0.16,1.13,,10,9,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940719,1,7,7,20.5,88,,,,,0,0,46,0.02,0.06,1.05,0.09,0.14,1.12,,11,11,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940718,1,11,11,21.6,84,,,,,0,0,38,0.01,0.05,1.07,0.05,0.12,1.14,,11,10,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940717,1,5,5,21.8,86,,,,,0,0,39,0.01,0.05,1.02,0.05,0.11,1.1,,6,9,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940716,1,7,7,20.7,89,,,,,0,0,40,0.01,0.02,1.04,0.05,0.14,1.1,,10,13,2.02E+11,07:48.0
서울시,48,1,SDOT001,V02Q1940707,1,8,8,20.5,91,,,,,20,0,49,0.02,0.09,1.01,0.07,0.15,1.1,,8,12,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940708,1,3,3,21,91,,,,,0,0,53,0.01,0.09,0.98,0.08,0.15,1.13,,5,5,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940712,1,8,8,20,88,,,,,0,0,52,0.02,0.02,1.01,0.06,0.11,1.1,,15,14,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940715,1,4,4,20.7,90,,,,,0,0,40,0.03,0.05,1.01,0.09,0.12,1.1,,6,7,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940711,1,6,6,21.4,87,,,,,5,0,47,0.04,0.08,1.04,0.09,0.14,1.12,,7,10,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940714,1,2,2,21.2,84,,,,,0,0,48,0.03,0.07,1.01,0.08,0.13,1.11,,2,4,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940713,1,3,3,21.3,85,,,,,0,0,47,0.01,0.04,1.04,0.06,0.11,1.11,,3,4,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940697,1,7,7,20.6,88,,,,,0,0,49,0.03,0.09,1,0.09,0.15,1.09,,5,7,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940709,1,8,8,20.9,86,,,,,14,0,46,0.05,0.02,0.98,0.12,0.13,1.09,,7,11,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940710,1,11,11,20.8,89,,,,,0,0,47,0.02,0.03,1.02,0.07,0.13,1.09,,11,10,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940706,1,4,4,21.3,85,,,,,0,0,49,0.02,0.11,1.08,0.07,0.16,1.15,,6,8,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940705,1,5,5,20.5,90,,,,,0,0,46,0.07,0.03,1.01,0.13,0.13,1.1,,6,10,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940704,1,6,6,20.3,90,,,,,0,0,37,0.01,0.08,1,0.05,0.13,1.1,,7,12,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940703,1,11,11,20.7,89,,,,,1,0,55,0.01,0.09,1,0.05,0.15,1.09,,13,16,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940702,1,45,46,21.2,87,,,,,0,0,55,0.02,0.1,1.04,0.06,0.16,1.12,,23,23,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940701,1,3,3,20.7,90,,,,,6,0,52,0.05,0.09,1.02,0.09,0.14,1.11,,5,5,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940699,1,2,2,20.9,89,,,,,1,0,56,0.03,0.09,1.02,0.08,0.15,1.08,,3,4,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940700,1,11,11,20.3,91,,,,,0,0,50,0.01,0.06,1,0.06,0.13,1.11,,14,13,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940696,1,12,12,20.8,92,,,,,0,0,43,0.02,0.07,1.03,0.07,0.13,1.11,,11,15,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940698,1,9,9,20.6,92,,,,,0,0,44,0.05,0.07,1.05,0.1,0.15,1.13,,9,13,2.02E+11,07:47.0
서울시,48,1,SDOT001,V02Q1940685,1,14,14,20.6,90,,,,,0,0,47,0.02,0.03,0.99,0.07,0.11,1.08,,15,15,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940676,1,2,2,19.3,95,,,,,0,0,57,0.01,0.16,1.04,0.06,0.2,1.13,,4,4,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940675,1,9,9,20.5,88,,,,,14,0,54,0.02,0.09,1.09,0.08,0.15,1.16,,13,16,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940678,1,6,6,20.9,88,,,,,5,0,61,0.02,0.14,0.99,0.06,0.19,1.11,,9,13,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940677,1,6,6,20.9,87,,,,,17,0,53,0.02,0.02,0.99,0.07,0.14,1.09,,11,10,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940679,1,5,5,21.1,87,,,,,7,0,50,0.01,0.07,1.03,0.05,0.14,1.11,,6,10,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940680,1,9,9,20.9,87,,,,,33,0,56,0.02,0.1,1.06,0.08,0.16,1.13,,13,17,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940681,1,9,9,20.8,89,,,,,1,0,51,0.06,0.03,0.99,0.11,0.11,1.08,,11,15,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940682,1,3,4,19.3,92,,,,,0,0,50,0.01,0.1,1.06,0.05,0.17,1.13,,7,6,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940686,1,10,10,21,87,,,,,0,0,41,0.02,0.03,1.08,0.07,0.12,1.14,,9,12,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940683,1,9,9,20.2,92,,,,,5,0,53,0.03,0.02,1.04,0.09,0.14,1.1,,8,8,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940684,1,7,7,20.9,89,,,,,0,0,47,0.01,0.05,1.08,0.06,0.11,1.14,,11,13,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940687,1,8,8,22.4,83,,,,,0,0,40,0.07,0.01,0.97,0.11,0.13,1.05,,8,15,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940688,1,9,9,21.1,86,,,,,1,0,44,0.02,0.06,1.06,0.08,0.12,1.14,,8,11,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940695,1,8,8,21.1,88,,,,,0,0,45,0.01,0.03,1.02,0.06,0.1,1.1,,9,16,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940691,1,6,6,20.6,92,,,,,17,0,40,0.03,0.05,0.99,0.08,0.11,1.08,,6,10,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940693,1,6,6,21.2,88,,,,,0,16,59,0.02,0.06,1.02,0.07,0.11,1.09,,8,8,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940694,1,5,5,20.9,86,,,,,0,0,44,0.02,0.04,1,0.06,0.13,1.12,,7,9,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940689,1,10,10,20.6,88,,,,,17,0,48,0.03,0.1,1.02,0.09,0.15,1.12,,13,13,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940692,1,4,4,20.3,89,,,,,0,0,44,0.03,0.02,1.03,0.08,0.14,1.11,,7,7,2.02E+11,07:46.0
서울시,48,1,SDOT001,V02Q1940656,1,5,5,20.7,88,,,,,0,0,45,0.01,0.1,1.07,0.06,0.15,1.14,,7,7,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940659,1,10,10,20.6,92,,,,,14,0,44,0.04,0.02,1.01,0.09,0.13,1.08,,11,12,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940662,1,6,6,20.2,90,,,,,17,0,40,0.01,0.07,0.96,0.06,0.13,1.08,,11,8,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940670,1,6,6,21.7,86,,,,,2,0,45,0.03,0.09,1.05,0.08,0.15,1.11,,12,12,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940669,1,8,9,20.9,86,,,,,4,0,59,0.02,0.09,1.06,0.09,0.16,1.14,,10,12,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940661,1,7,7,21,91,,,,,0,0,48,0.02,0.02,1.07,0.08,0.12,1.14,,13,13,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940671,1,4,4,20,91,,,,,2,0,46,0.01,0.04,1.04,0.06,0.1,1.1,,6,5,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940673,1,6,6,21.1,87,,,,,0,0,42,0.01,0.11,0.98,0.06,0.15,1.07,,9,10,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940672,1,8,8,20.9,89,,,,,0,0,49,0.01,0.11,1.01,0.06,0.16,1.09,,13,16,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940674,1,7,7,20.4,90,,,,,10,0,44,0.01,0.08,1.04,0.06,0.15,1.13,,11,11,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940668,1,12,12,20.6,92,,,,,0,0,41,0.01,0.02,0.99,0.06,0.15,1.1,,11,14,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940667,1,5,5,20.6,89,,,,,6,0,57,0.01,0.07,1.07,0.05,0.14,1.14,,7,8,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940666,1,7,7,20.5,89,,,,,0,0,53,0.01,0.04,1.03,0.06,0.12,1.13,,12,12,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940664,1,9,9,20.9,92,,,,,0,0,42,0.01,0.03,1.04,0.06,0.11,1.12,,10,10,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940665,1,9,9,21,86,,,,,1,0,42,0.01,0.03,0.98,0.06,0.11,1.08,,9,14,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940663,1,9,9,20.9,86,,,,,3,0,41,0.01,0.1,1.05,0.06,0.16,1.11,,10,16,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940655,1,11,11,20.7,87,,,,,0,0,50,0.01,0.03,1.02,0.06,0.14,1.1,,13,14,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940658,1,7,7,20.9,87,,,,,0,0,59,0.02,0.13,1.01,0.08,0.18,1.1,,9,12,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940657,1,7,7,20.6,90,,,,,28,0,45,0.02,0.09,1,0.08,0.15,1.09,,9,10,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940660,1,8,8,21.1,88,,,,,113,0,45,0.02,0.01,1.02,0.08,0.13,1.11,,11,13,2.02E+11,07:45.0
서울시,48,1,SDOT001,V02Q1940642,1,3,3,21.1,88,,,,,0,0,44,0.02,0.03,0.99,0.08,0.11,1.08,,5,5,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940645,1,5,5,19.7,95,,,,,0,0,41,0.01,0.06,0.98,0.05,0.13,1.08,,5,6,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940651,1,9,9,20.3,90,,,,,0,0,47,0.02,0.08,1.05,0.06,0.14,1.14,,10,15,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940654,1,8,8,20.6,90,,,,,0,0,59,0.05,0.08,1.01,0.09,0.15,1.09,,11,13,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940653,1,9,9,21.2,88,,,,,31,0,47,0.05,0.13,1.05,0.1,0.18,1.11,,8,16,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940652,1,11,11,21.1,89,,,,,29,0,57,0.04,0.02,1.03,0.13,0.13,1.11,,13,14,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940650,1,8,8,20.8,87,,,,,3,0,50,0.01,0.04,1.05,0.08,0.13,1.12,,13,15,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940648,1,11,11,20.6,90,,,,,0,0,46,0.02,0.06,1,0.08,0.12,1.1,,8,12,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940649,1,10,10,22,84,,,,,1,0,51,0.01,0.06,1.02,0.06,0.13,1.08,,12,18,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940647,1,10,10,20.9,87,,,,,0,0,44,0.01,0.06,1.05,0.05,0.13,1.12,,11,13,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940646,1,9,9,20.7,88,,,,,0,0,46,0.05,0.03,1.09,0.1,0.11,1.17,,10,17,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940641,1,3,3,20.3,94,,,,,0,0,53,0.01,0.02,1.06,0.05,0.11,1.13,,3,5,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940644,1,9,9,21,89,,,,,0,0,50,0.02,0.04,1.03,0.08,0.11,1.11,,8,9,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940643,1,9,9,20.6,92,,,,,0,0,45,0.02,0.05,1.01,0.07,0.11,1.1,,12,16,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940640,1,4,4,21,88,,,,,34,0,44,0.02,0.02,1.06,0.07,0.12,1.12,,5,7,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940639,1,6,6,20.9,88,,,,,0,0,49,0.01,0.01,1,0.04,0.11,1.09,,6,11,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940637,1,7,7,20.4,90,,,,,1,0,51,0.01,0.06,1.06,0.05,0.13,1.14,,10,10,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940638,1,12,12,20.9,89,,,,,1,0,44,0.02,0.02,1.01,0.08,0.13,1.09,,14,18,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940636,1,8,8,20.4,91,,,,,0,0,39,0.03,0.13,1.1,0.08,0.18,1.15,,7,9,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940635,1,12,12,20.7,89,,,,,17,0,44,0.06,0.1,1.04,0.12,0.15,1.12,,10,13,2.02E+11,07:44.0
서울시,48,1,SDOT001,V02Q1940619,1,6,6,21.2,88,,,,,1,0,48,0.04,0.02,1.03,0.09,0.13,1.09,,10,11,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940628,1,3,3,21.1,85,,,,,1,0,48,0.02,0.14,0.98,0.07,0.19,1.09,,6,5,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940634,1,9,9,20.6,89,,,,,0,0,50,0.03,0.1,1.02,0.09,0.16,1.09,,11,15,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940633,1,9,9,20.4,91,,,,,0,0,58,0.01,0.04,1.09,0.06,0.12,1.16,,10,15,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940630,1,7,7,20.9,89,,,,,0,0,50,0.02,0.04,1.02,0.06,0.14,1.1,,11,11,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940629,1,12,12,21,86,,,,,0,0,50,0.01,0.09,1.05,0.05,0.15,1.11,,13,22,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940631,1,9,9,20.4,87,,,,,0,0,40,0.03,0.02,1.03,0.08,0.13,1.12,,12,13,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940632,1,6,7,21.1,85,,,,,0,0,49,0.04,0.06,1.02,0.1,0.13,1.09,,6,10,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940626,1,10,10,21.1,88,,,,,2,0,54,0.04,0.02,0.96,0.09,0.12,1.06,,10,14,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940627,1,12,12,21.1,88,,,,,0,0,44,0.05,0.02,1.02,0.1,0.15,1.1,,10,15,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940625,1,9,9,20.2,91,,,,,0,0,45,0.04,0.03,1.01,0.09,0.11,1.11,,10,12,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940624,1,12,12,20.8,89,,,,,2,0,46,0.02,0.03,1.03,0.07,0.13,1.11,,13,16,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940618,1,8,9,21.2,87,,,,,57,0,58,0.04,0.07,1,0.1,0.12,1.1,,10,12,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940622,1,13,13,20.4,91,,,,,1,0,48,0.03,0.07,1.01,0.09,0.13,1.11,,10,13,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940623,1,7,7,21.4,86,,,,,3,0,45,0.03,0.02,1.02,0.08,0.1,1.11,,8,10,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940621,1,7,7,21.2,89,,,,,6,0,42,0.01,0.04,1.05,0.06,0.11,1.13,,10,12,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940620,1,9,9,20.8,90,,,,,4,0,50,0.04,0.09,1.02,0.09,0.14,1.1,,9,10,2.02E+11,07:43.0
서울시,48,1,SDOT001,V02Q1940609,1,8,8,21,88,,,,,0,0,47,0.04,0.05,1.01,0.1,0.1,1.09,,8,9,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940603,1,4,4,20.9,87,,,,,0,0,47,0.04,0.07,1.05,0.1,0.13,1.13,,5,6,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940604,1,15,15,21.7,84,,,,,35,0,47,0.03,0.11,1.05,0.08,0.17,1.11,,12,16,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940605,1,11,11,21.5,86,,,,,0,0,43,0.05,0.03,1.07,0.1,0.13,1.15,,11,13,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940606,1,8,8,21.4,86,,,,,41,0,48,0.01,0.07,1.03,0.05,0.14,1.1,,9,16,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940607,1,6,6,20.6,90,,,,,0,0,42,0.04,0.03,0.98,0.09,0.14,1.08,,5,8,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940608,1,40,40,20.2,92,,,,,0,0,49,0.08,0.06,1.06,0.14,0.12,1.13,,24,29,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940610,1,12,12,20.9,89,,,,,105,0,53,0.01,0.03,1.04,0.06,0.1,1.11,,12,15,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940611,1,8,8,20.8,88,,,,,43,0,47,0.05,0.02,1.04,0.11,0.1,1.1,,10,12,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940612,1,8,8,21.4,86,,,,,11,0,45,0.01,0.02,1.01,0.05,0.14,1.1,,9,12,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940614,1,7,7,20.7,91,,,,,1,0,43,0.01,0.1,1.07,0.05,0.17,1.13,,8,10,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940613,1,10,10,20.6,90,,,,,1,0,41,0.01,0.03,1.04,0.06,0.13,1.11,,10,15,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940617,1,9,9,21.4,86,,,,,20,0,46,0.01,0.02,1.01,0.05,0.13,1.1,,7,10,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940616,1,5,5,21,88,,,,,0,0,40,0.06,0.02,1.02,0.12,0.09,1.09,,6,8,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940615,1,10,10,20.6,90,,,,,43,0,56,0.01,0.06,0.99,0.06,0.13,1.11,,9,12,2.02E+11,07:42.0
서울시,48,1,SDOT001,V02Q1940595,1,13,13,21.2,90,,,,,89,0,50,0.02,0.08,1.05,0.07,0.13,1.13,,15,17,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940600,1,7,7,20.8,91,,,,,4,0,46,0.03,0.11,1.02,0.09,0.17,1.12,,12,12,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940602,1,6,6,19.7,91,,,,,1,0,47,0.01,0.12,0.94,0.06,0.17,1,,11,11,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940601,1,9,9,21.9,84,,,,,3,0,41,0.01,0.02,0.98,0.05,0.1,1.07,,7,9,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940597,1,12,12,20.7,90,,,,,41,0,45,0.03,0.03,1.05,0.09,0.11,1.11,,12,16,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940598,1,7,7,21.1,86,,,,,0,0,49,0.02,0.06,1.01,0.08,0.13,1.08,,7,9,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940599,1,11,11,20.8,91,,,,,0,0,48,0.03,0.11,1.07,0.09,0.17,1.14,,10,11,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940596,1,11,11,20.7,88,,,,,6,0,51,0.02,0.13,0.99,0.06,0.18,1.07,,12,13,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940594,1,7,7,21.9,86,,,,,1,0,39,0.04,0.09,1.04,0.1,0.15,1.12,,9,12,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940592,1,12,12,20.4,91,,,,,0,0,51,0.06,0.06,0.97,0.1,0.1,1.05,,12,17,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940593,1,10,10,21.1,88,,,,,0,0,42,0.02,0.03,1.03,0.08,0.13,1.1,,11,14,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940587,1,5,5,21,88,,,,,2,0,47,0.04,0.01,0.98,0.09,0.12,1.08,,7,9,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940591,1,5,5,20.3,90,,,,,0,0,50,0.05,0.02,1.01,0.1,0.14,1.09,,7,9,2.02E+11,07:41.0
서울시,48,1,SDOT001,V02Q1940590,1,8,8,21.1,87,,,,,0,0,44,0.03,0.02,1.03,0.09,0.1,1.11,,7,10,2.02E+11,07:41.0
